Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Look Ma...No Heatshield!","Milky Way Wall > Galaxy Area > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106202776/look-mano-heatshield,2.6,-1,Sport,5.10c,1,,40.26569,-111.61284
"Tick Tick Boom","Saturn V > Galaxy Area > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106419804/tick-tick-boom,3.6,-1,Sport,5.10c,3,200,40.26544,-111.61291
"Vaders Penthouse","Death Star > Galaxy Area > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106202750/vaders-penthouse,2.5,-1,Sport,5.10c,1,,40.26616,-111.61357
"Stay on Target","Death Star > Galaxy Area > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106202740/stay-on-target,2.0,-1,Sport,5.10c/d,1,,40.26616,-111.61357
"Triumphal Arch","Tatooine > Galaxy Area > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106415092/triumphal-arch,3.4,-1,Sport,5.10c,1,110,40.26667,-111.61443
"Millennium Falcon","Tatooine > Galaxy Area > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106415132/millennium-falcon,3.2,-1,Sport,5.10d,1,70,40.26667,-111.61443
Spaceballs,"Tatooine > Galaxy Area > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106417540/spaceballs,3.1,-1,Sport,5.10d,2,140,40.26667,-111.61443
Slurp,"Waterfall Wall > Galaxy Area > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107341112/slurp,2.7,-1,Sport,5.10c,1,60,40.26607,-111.61364
"Pirate Booty","Treasure Island > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106204451/pirate-booty,2.5,-1,Sport,5.10c,1,30,40.2655,-111.621
"Spit and Vinegar","The Mine Wall > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106811335/spit-and-vinegar,2.0,-1,Sport,5.10c,1,40,40.2655,-111.621
"Lowe Route","2.4 mile Unknown > Santaquin Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/121559298/lowe-route,2.0,-1,Sport,5.10d,1,25,39.9315,-111.7628
"Unnamed Riches","Strawberry Fields Wall > Santaquin Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/108335753/unnamed-riches,2.0,-1,"Sport, TR",5.10b/c,1,50,39.9046,-111.7325
"Diamond Fork Arch","Red Wall > Red Ledges > Diamond Fork Canyon > Spanish Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107277223/diamond-fork-arch,2.7,-1,Sport,5.10d,1,60,40.08022,-111.40294
Zephyr,"North Creek Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106441821/zephyr,2.5,-1,Sport,5.10c,5,350,39.85606,-111.7939
"Rain Delay","Drone Wall > Hobble Creek Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106287462/rain-delay,2.8,-1,Sport,5.10d,1,40,40.1716,-111.471
"Un Earthly","Mars Bars > Hobble Creek Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107267056/un-earthly,2.4,-1,Sport,5.10c/d,1,65,40.19919,-111.41015
"Stay Dry","Red Narrows > Hobble Creek Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107264910/stay-dry,2.2,-1,"Trad, Sport",5.10b/c,1,85,40.19889,-111.4096
"Hitchhikers Guide to the Galaxy","Mammoth Wall > Dry Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106332253/hitchhikers-guide-to-the-galaxy,1.5,-1,Sport,5.10c,2,150,40.34579,-111.6723
T-Rex,"Cretaceous Crag > Dry Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/118859898/t-rex,2.8,-1,"Sport, TR",5.10c/d,1,90,40.34219,-111.67637
"Solid Eight","Mary Ellen's Gulch > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107707897/solid-eight,2.5,-1,Sport,5.10+,1,25,40.53072,-111.61742
"Unknown 1","Mary Ellen's Gulch > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107721389/unknown-1,4.0,-1,Sport,5.10+,1,,40.53072,-111.61742
"Double Pane Direct","Mary Ellen's Gulch > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107691000/double-pane-direct,3.3,-1,Sport,5.10d,1,40,40.53072,-111.61742
Sundowner,"South-Facing Wall > The Hinterlands > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/110141920/sundowner,2.8,-1,Sport,5.10c,1,100,40.27488,-111.62795
"Full Blown Chaos","West-facing Wall > The Hinterlands > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/113922448/full-blown-chaos,2.5,-1,Sport,5.10c,1,60,40.27487,-111.62792
"Pearls Before Swine","Pentapitch Area > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740687/pearls-before-swine,3.0,-1,Sport,5.10c,1,60,40.56859,-111.73767
"Lesbian Seagulls","Pentapitch Area > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105741611/lesbian-seagulls,2.3,-1,Sport,"5.10d R",1,120,40.56859,-111.73767
Multiplicity,"Crescent Crack Buttress > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740420/multiplicity,2.6,-1,Sport,5.10c,1,80,40.5733,-111.771
"Who's On First","Crescent Crack Buttress > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740417/whos-on-first,2.2,-1,"Sport, TR",5.10d,1,70,40.5733,-111.771
"Stranger Than Friction","Green Adjective Gully > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106061772/stranger-than-friction,2.5,-1,Sport,5.10d,1,50,40.5741,-111.7543
"Jesus or Jeopardy","The Egg > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105741413/jesus-or-jeopardy,2.7,-1,Sport,5.10c,1,,40.57405,-111.76875
"Mantels to Mazatlan","Waterfront, The > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105742142/mantels-to-mazatlan,2.7,-1,Sport,5.10d,1,70,40.5739,-111.7562
"Dark of the Moon","South Face > Black Peeler Buttress > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105741311/dark-of-the-moon,3.3,-1,Sport,5.10c,1,150,40.57399,-111.7486
[Redacted],"South Face > Black Peeler Buttress > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105832344/redacted,2.0,-1,Sport,5.10c,2,300,40.57399,-111.7486
"The Pearly Gates","Main Hellgate > Hellgate Cliffs > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/112188183/the-pearly-gates,2.8,-1,Sport,5.10c,3,265,40.59065,-111.6495
Wierdo,"Main Hellgate > Hellgate Cliffs > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106024485/wierdo,2.0,-1,Sport,5.10c/d,1,80,40.59065,-111.6495
"Hell's Angel","Tower One > Hellgate Cliffs > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/120829410/hells-angel,2.3,-1,Sport,5.10c,1,100,40.59015,-111.64812
"The Gatekeeper","Tower One > Hellgate Cliffs > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/120959558/the-gatekeeper,2.9,-1,Sport,5.10c,1,115,40.59015,-111.64812
"Brainless Conformants","Tower One > Hellgate Cliffs > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106020396/brainless-conformants,2.6,-1,Sport,5.10d,2,155,40.59015,-111.64812
"Armed and Hammered","Tower One > Hellgate Cliffs > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106020404/armed-and-hammered,2.6,-1,Sport,5.10d,1,70,40.59015,-111.64812
Desp-Arête,"Tower Two > Hellgate Cliffs > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105846911/desp-arete,2.8,-1,Sport,"5.10d PG13",1,110,40.59036,-111.64841
"Fire Water","Goatland Wall > East Hellgate > Hellgate Cliffs > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106020359/fire-water,2.8,-1,Sport,5.10c,1,75,40.59033,-111.64526
Dissorder,"Goatland Wall > East Hellgate > Hellgate Cliffs > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106206166/dissorder,2.4,-1,Sport,5.10c,1,80,40.59033,-111.64526
Hellboy,"Goatland Wall > East Hellgate > Hellgate Cliffs > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/117291965/hellboy,2.0,-1,Sport,5.10c/d,1,80,40.59033,-111.64526
"The Battle Continues","Goatland Wall > East Hellgate > Hellgate Cliffs > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/117291886/the-battle-continues,3.0,-1,Sport,5.10d,2,115,40.59033,-111.64526
"Winking Owl","Goatland Wall > East Hellgate > Hellgate Cliffs > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106020520/winking-owl,2.5,-1,Sport,5.10d,1,65,40.59033,-111.64526
"Sworm of Beers","Goatland Wall > East Hellgate > Hellgate Cliffs > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106021672/sworm-of-beers,3.0,-1,Sport,5.10d,2,135,40.59033,-111.64526
"Step into the Fire","Goat Gully Wall > East Hellgate > Hellgate Cliffs > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106020420/step-into-the-fire,2.8,-1,Sport,5.10d,1,60,40.59012,-111.64445
"Melting Into Madness","The Melting Mud Wall > East Hellgate > Hellgate Cliffs > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105958680/melting-into-madness,3.0,-1,Sport,5.10+,1,80110,40.58991,-111.64385
"Martinez Mind Melter","The Melting Mud Wall > East Hellgate > Hellgate Cliffs > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106228473/martinez-mind-melter,3.0,-1,Sport,5.10+,1,90,40.58991,-111.64385
"The Melting Bird","The Melting Mud Wall > East Hellgate > Hellgate Cliffs > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/122870602/the-melting-bird,3.0,-1,Sport,5.10+,1,130,40.58991,-111.64385
"1st Tram","The Melting Mud Wall > East Hellgate > Hellgate Cliffs > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/112137901/1st-tram,3.0,-1,Sport,5.10d,1,80,40.58991,-111.64385
"The Bird Is the Word","The Melting Mud Wall > East Hellgate > Hellgate Cliffs > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106020342/the-bird-is-the-word,2.9,-1,Sport,5.10d,2,135,40.58991,-111.64385
Wovoka,"Melting Mud West > East Hellgate > Hellgate Cliffs > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106291032/wovoka,2.0,-1,"Sport, Alpine",5.10c,1,50,40.57216,-111.77421
"The Rise of Punk","Melting Mud West > East Hellgate > Hellgate Cliffs > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106255888/the-rise-of-punk,2.0,-1,"Sport, Alpine",5.10d,1,75,40.57216,-111.77421
"A Bright Shining Lie","Altered States Gully > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105741629/a-bright-shining-lie,2.5,-1,Sport,5.10c,1,140,40.57388,-111.75938
"Burn Unit","Intensive Care Slab > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/123339931/burn-unit,3.0,-1,Sport,"5.10d PG13",1,90,40.5747,-111.7613
Towelie,"Minions of Chaos Area > Tanners Gulch > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/124895271/towelie,2.0,-1,Sport,5.10c/d,1,75,40.57993,-111.70289
Ministry,"Skinny Puppy Wall > Tanners Gulch > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106274398/ministry,2.2,-1,Sport,5.10d,1,50,40.57744,-111.7029
"Gas Stoned","Purple Wall > Maybird Slide Area > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106033506/gas-stoned,1.4,-1,Sport,5.10b/c,1,40,40.5752,-111.7082
"Squeeze It Until It's Purple","Purple Wall > Maybird Slide Area > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105984618/squeeze-it-until-its-purple,2.3,-1,Sport,5.10c,1,35,40.5752,-111.7082
"Drop Out","Purple Wall > Maybird Slide Area > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106033494/drop-out,2.2,-1,Sport,5.10c,1,55,40.5752,-111.7082
"Political  Prisioner","Devil's Castle > Albion Basin > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106023988/political-prisioner,3.0,-1,"Sport, Alpine",5.10d,1,45,40.56562,-111.61357
"Girls on Film","Creekside Wall > Cecret Lake > Albion Basin > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105998277/girls-on-film,2.6,-1,Sport,5.10b/c,1,70,40.57081,-111.62108
"Junk Head","Creekside Wall > Cecret Lake > Albion Basin > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105998282/junk-head,2.4,-1,Sport,5.10b/c,1,65,40.57081,-111.62108
"Anti Hero's","Creekside Wall > Cecret Lake > Albion Basin > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105990042/anti-heros,2.9,-1,Sport,5.10c,1,70,40.57081,-111.62108
"You're Nicked, Who's Next?","Whipper Wall > Cecret Lake > Albion Basin > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106002651/youre-nicked-whos-next,2.4,-1,Sport,5.10+,1,45,40.57081,-111.62176
"Brain Bomb","Whipper Wall > Cecret Lake > Albion Basin > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106002639/brain-bomb,2.1,-1,Sport,5.10d,1,45,40.57081,-111.62176
"Bad Brains","Whipper Wall > Cecret Lake > Albion Basin > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106002657/bad-brains,1.2,-1,Sport,5.10d,1,35,40.57081,-111.62176
"Rasta Roofs","Cecret Stash > Cecret Lake > Albion Basin > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106003145/rasta-roofs,2.3,-1,Sport,5.10c,1,65,40.5691,-111.62648
Cannonball,"Cecret Stash > Cecret Lake > Albion Basin > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106003159/cannonball,2.4,-1,Sport,5.10c,1,65,40.5691,-111.62648
"The Vaporizer","Cecret Stash > Cecret Lake > Albion Basin > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106003166/the-vaporizer,2.6,-1,Sport,5.10d,1,90,40.5691,-111.62648
"Soul Asylum","Cosmic Web Wall > Albion Basin > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105999931/soul-asylum,2.4,-1,Sport,5.10d,1,50,40.57792,-111.6194
"Devil's Tongue","Devil's Tongue > Albion Basin > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106012999/devils-tongue,1.8,-1,"Sport, Alpine",5.10+,2,160,40.57792,-111.6194
"The Patriot Act","Freedom Wall > Lisa Falls > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/120494170/the-patriot-act,2.5,-1,Sport,5.10d,1,40,40.57446,-111.72727
"De Oppresso Liber","Freedom Wall > Lisa Falls > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107711560/de-oppresso-liber,1.0,-1,Sport,5.10d,1,40,40.57446,-111.72727
Rodan,"Lisa Falls Buttress > Lisa Falls > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740693/rodan,2.0,-1,"Sport, TR",5.10d,1,50,40.57278,-111.72656
Superbowl,"Lisa Falls West > Lisa Falls > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105988623/superbowl,1.6,-1,Sport,5.10c,1,45,40.5748,-111.728
Knobcheese,"Schoolroom Area > Gate Buttress > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/120771871/knobcheese,2.5,-1,Sport,5.10b/c,1,70,40.5733,-111.754
"Knobs to Gumbyland","Schoolroom Area > Gate Buttress > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105942411/knobs-to-gumbyland,3.1,-1,Sport,5.10+,1,80,40.5733,-111.754
"Stem the Tide","Dihedrals Area > Gate Buttress > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105741623/stem-the-tide,3.3,-1,Sport,"5.10d R",1,60,40.57311,-111.75298
"Shake it Up","Eagle Buttress and Environs > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107900428/shake-it-up,2.1,-1,Sport,5.10+,1,40,40.5751,-111.76719
"License Required","Humane Society Wall > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/109307916/license-required,1.6,-1,Sport,5.10c,1,,40.5705,-111.7769
"The 40th Loss","Waterfall Wall > Coalpit Gulch > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/112169475/the-40th-loss,2.1,-1,Sport,5.10c,1,50,40.5667,-111.73753
"Left Tributary","Glass Ocean and Environs > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740276/left-tributary,2.0,-1,Sport,5.10d,1,40,40.61981,-111.74575
"Goth Girls","Salt Lake Slips > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107659215/goth-girls,2.4,-1,Sport,"5.10c PG13",1,80,40.6226,-111.748
"Burning Bits","Aqueduct Area, The > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105741980/burning-bits,2.1,-1,Sport,5.10c,1,60,40.6232,-111.77
"Neon Leon","The Speed Trap > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740177/neon-leon,1.4,-1,Sport,5.10+,1,60,40.6232,-111.7563
"Better than Bitter","North and West Faces > Challenge Buttress > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105741473/better-than-bitter,3.1,-1,Sport,5.10b/c,1,80,40.62207,-111.74571
"Winky and Waxman Go Bolting","North and West Faces > Challenge Buttress > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740252/winky-and-waxman-go-bolting,2.4,-1,Sport,5.10d,1,30,40.62207,-111.74571
"Talkin' Them Broken Foot Blues","Talk Buttress > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740921/talkin-them-broken-foot-blues,1.9,-1,Sport,5.10c,1,60,40.6211,-111.74522
"Party Girl","Higher Education Ridge, West Face > Gully of Higher Education Area > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/113258913/party-girl,2.2,-1,Sport,5.10c/d,1,40,40.63012,-111.74032
"Left Roof","Short Steep Stuff > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740360/left-roof,1.0,-1,Sport,5.10c,1,40,40.6193,-111.789
"Right Roof","Short Steep Stuff > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740363/right-roof,1.7,-1,"Sport, TR",5.10d,1,40,40.6193,-111.789
Resurrection,"Resurrection > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740909/resurrection,4.0,-1,"Sport, TR",5.10d,1,60,40.6193,-111.789
"Miller Time","The Millstone > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105741284/miller-time,2.3,-1,Sport,5.10c,1,70,40.62738,-111.71719
"Private Hell","The Millstone > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105741644/private-hell,1.9,-1,Sport,5.10c,1,60,40.62738,-111.71719
"Yuppie Love","The Millstone > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106448156/yuppie-love,2.5,-1,Sport,5.10c,1,50,40.62738,-111.71719
"Cat Juggling","The Millstone > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106448169/cat-juggling,1.9,-1,Sport,"5.10c PG13",1,60,40.62738,-111.71719
"Personal Jesus","The Millstone > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105829988/personal-jesus,2.0,-1,Sport,5.10d,1,50,40.62738,-111.71719
Redrum,"Redrum > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740675/redrum,2.4,-1,"Sport, TR",5.10c,1,80,40.61958,-111.74472
"Ascent of a Man","Above and Beyond Wall > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740732/ascent-of-a-man,2.0,-1,Sport,5.10d,1,50,40.6346,-111.717
"The Centre Bullet","Tear Garden > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740696/the-centre-bullet,2.7,-1,Sport,5.10d,1,90,40.63617,-111.73166
"Geeze Whiz","Rolling Stone Area > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107156057/geeze-whiz,1.0,-1,Sport,5.10d,1,20,40.6193,-111.789
"In Choss We Trust","Half Moon Rock > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105741494/in-choss-we-trust,1.0,-1,Sport,5.10c,1,50,40.6193,-111.789
"Dirty Dentist","Molar, The > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105741707/dirty-dentist,2.0,-1,Sport,5.10c,1,200,40.6193,-111.789
"Rear-View Mirrors","Strone Crag > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107752362/rear-view-mirrors,2.0,-1,Sport,5.10d,1,50,40.6214,-111.7461
"Retro'd Hardman","Aguaworld > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106716946/retrod-hardman,2.8,-1,Sport,5.10d,1,95,40.6215,-111.7768
Steepness,"Power Plant Wall > Power Plant > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107152116/steepness,2.3,-1,Sport,5.10c,1,60,40.6247,-111.7527
"Beef Master","Battalion of Saints Wall > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105988995/beef-master,2.1,-1,Sport,5.10c,1,60,40.63995,-111.69518
"Satan's Snowblower","Red Rock Wall > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106062077/satans-snowblower,2.5,-1,Sport,5.10b/c,1,55,40.65369,-111.6527
"Burnt Cheese","Red Rock Wall > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106062201/burnt-cheese,2.5,-1,Sport,5.10+,1,75,40.65369,-111.6527
"Haven for Heathens","Broads Fork > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/123275985/haven-for-heathens,2.9,-1,Sport,5.10c,1,55,40.63193,-111.72605
"Eternal Flow","Lonely Challenge Area > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/112039169/eternal-flow,3.6,-1,Sport,5.10c,2,190,40.62048,-111.74596
Angina,"Treadmill Wall > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107203605/angina,2.8,-1,Sport,5.10d,1,75,40.626,-111.71673
"Lack of Principle","Vector Madness Wall > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/109463726/lack-of-principle,2.4,-1,Sport,5.10c,1,130,40.6191,-111.74385
"Vector Madness","Vector Madness Wall > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107665496/vector-madness,2.8,-1,Sport,5.10d,1,70,40.6191,-111.74385
"New World Man","Rush Wall > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107705321/new-world-man,2.0,-1,"Trad, Sport",5.10d,1,40,40.62077,-111.74602
"Dog Pile","S-Curve - The Pile > S-Curves > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740342/dog-pile,2.1,-1,Sport,5.10+,1,50,40.63494,-111.72419
"Bourbon Street","S-Curve - Lower > S-Curves > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740339/bourbon-street,2.7,-1,Sport,5.10d,1,60,40.63387,-111.72201
"Madison Avenue","S-Curve - Lower > S-Curves > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740717/madison-avenue,2.7,-1,Sport,5.10d,1,60,40.63387,-111.72201
[Redacted],"S-Curve - Lower > S-Curves > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740720/redacted,2.3,-1,"Sport, TR",5.10d,1,60,40.63387,-111.72201
"Clastic Cling","S-Curve - Lower > S-Curves > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105741053/clastic-cling,2.0,-1,Sport,5.10d,2,110,40.63387,-111.72201
Unknown,"S-Curve - Lower > S-Curves > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107767790/unknown,1.7,-1,Sport,5.10d,1,35,40.63387,-111.72201
