Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Vegans from Hell","Hell Cave > Hell Area > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/118843843/vegans-from-hell,3.0,-1,Sport,5.13c,1,40,40.4465,-111.69402
"Side-Show Bob","Hell Cave > Hell Area > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/109087157/side-show-bob,2.5,-1,Sport,5.13c/d,1,30,40.4465,-111.69402
Cannibals,"Hell Cave > Hell Area > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/109087134/cannibals,3.6,-1,Sport,5.13d,1,50,40.4465,-111.69402
Lying,"Hell Cave > Hell Area > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/119847157/lying,4.0,-1,Sport,5.13d,1,,40.4465,-111.69402
"Cannibals Direct","Hell Cave > Hell Area > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/109086998/cannibals-direct,3.0,-1,Sport,5.14b,1,50,40.4465,-111.69402
"I Scream","Hell Cave > Hell Area > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/109087146/i-scream,2.0,-1,Sport,5.14c,1,50,40.4465,-111.69402
"In Hell I'll Be in Good Company","Hell Cave > Hell Area > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/123944838/in-hell-ill-be-in-good-company,4.0,-1,Sport,5.14d,1,50,40.4465,-111.69402
"Soul Fission","El Diablo Wall > Hell Area > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/109092617/soul-fission,3.0,-1,Sport,5.13c,1,40,40.44645,-111.69372
"San Miguel","El Diablo Wall > Hell Area > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/110329209/san-miguel,2.9,-1,Sport,5.13c,1,40,40.44645,-111.69372
"Ghost White","El Diablo Wall > Hell Area > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/123129966/ghost-white,3.0,-1,Sport,5.13c,1,40,40.44645,-111.69372
"Satanism and Sports","El Diablo Wall > Hell Area > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/109092586/satanism-and-sports,3.0,-1,Sport,5.13d,1,40,40.44645,-111.69372
"Power Junkie","El Diablo Wall > Hell Area > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/109092592/power-junkie,3.0,-1,Sport,5.13d,1,40,40.44645,-111.69372
"Cop Killer","El Diablo Wall > Hell Area > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/109092598/cop-killer,2.5,-1,Sport,5.13d,1,,40.44645,-111.69372
"Body Count","El Diablo Wall > Hell Area > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/109092604/body-count,3.8,-1,Sport,5.13d,1,,40.44645,-111.69372
"Dead Souls","El Diablo Wall > Hell Area > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106772078/dead-souls,3.6,-1,Sport,5.14a,1,40,40.44645,-111.69372
"The Big G","El Diablo Wall > Hell Area > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/109096302/the-big-g,2.5,-1,Sport,5.14a,1,40,40.44645,-111.69372
"The Optimist","El Diablo Wall > Hell Area > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/122171568/the-optimist,3.0,-1,Sport,5.14a,1,,40.44645,-111.69372
"High Water","Hell Wall > Hell Area > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106518761/high-water,3.4,-1,Sport,5.13c,1,45,40.44645,-111.69416
Brimstone,"Hell Wall > Hell Area > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/121314148/brimstone,2.0,-1,Sport,5.13d,1,,40.44645,-111.69416
"Silver Lining","Hell Wall > Hell Area > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/119862217/silver-lining,4.0,-1,Sport,5.14a,1,,40.44645,-111.69416
"Higher Water","Hell Wall > Hell Area > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/121302878/higher-water,3.3,-1,Sport,5.14a/b,1,,40.44645,-111.69416
Villains,"Sean’s Cave > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/121644167/villains,2.0,-1,Sport,5.13c,1,45,40.4469,-111.68576
"Stable Boy","The Jobsite > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106670181/stable-boy,2.0,-1,Sport,5.13c,1,50,40.2665,-111.624
Prestidigitator,"Drone Wall > Hobble Creek Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/109407694/prestidigitator,2.0,-1,Sport,5.13c/d,1,40,40.1716,-111.471
Phobos,"West-facing Wall > The Hinterlands > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/114272936/phobos,2.0,-1,Sport,5.13d,1,50,40.27487,-111.62792
"The Green Corner","Green Adjective Gully > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/118836238/the-green-corner,3.0,-1,Sport,5.13d,1,75,40.5741,-111.7543
Iridescence,"Dragon Arch > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/118977596/iridescence,4.0,-1,Sport,5.14a,1,50,40.57426,-111.76793
"The Super Ramp","East Gate Buttress > Gate Buttress > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/118990825/the-super-ramp,2.0,-1,Sport,5.13c,1,90,40.57387,-111.75163
"Crown Jewel","Static Wall > Storm Mountain Picnic Area > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/118050485/crown-jewel,4.0,-1,Sport,5.13c/d,1,,40.62647,-111.74584
"Dog Eat Dog","S-Curve - Lower > S-Curves > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/124618826/dog-eat-dog,4.0,-1,Sport,5.13d,1,,40.63387,-111.72201
Killshot,"Hoss Garden > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/117968785/killshot,3.0,-1,Sport,5.13c,1,,40.63458,-111.70453
CEO,"Boss Garden > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/119070393/ceo,4.0,-1,Sport,5.13c,1,,40.6353,-111.7039
Interrobang,"Question Mark Wall > Lone Peak Cirque > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/117391550/interrobang,4.0,-1,"Sport, Alpine",5.14a,1,110,40.52459,-111.75637
"Flying High","Mile 385 Area > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/121361776/flying-high,3.0,-1,Sport,5.13d,1,80,41.79951,-111.63754
"The Rad Race","Rodent Ranch > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/124649842/the-rad-race,3.0,-1,Sport,5.13c,1,90,41.80592,-111.63168
"The Finish Line","Rodent Ranch > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/124649877/the-finish-line,4.0,-1,Sport,5.14a,1,100,41.80592,-111.63168
Supernova,"Solar Cave > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/109095490/supernova,-1.0,-1,Sport,5.14-,1,45,41.745,-111.757
"Golden Tide","Beach Front Wall > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107819812/golden-tide,3.0,-1,Sport,5.13d,1,40,41.7426,-111.7747
"Trench Warfare","China Cave Main > China Wall > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/108292695/trench-warfare,3.0,-1,Sport,5.13c,1,60,41.78535,-111.64221
Shanghai,"China Cave Main > China Wall > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/118642780/shanghai,2.6,-1,Sport,5.13c,1,50,41.78535,-111.64221
"The Big Brawl","China Cave Main > China Wall > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/118647860/the-big-brawl,4.0,-1,Sport,5.13c,1,60,41.78535,-111.64221
"Super Finish","China Cave Main > China Wall > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/122872178/super-finish,2.0,-1,Sport,5.13c,1,,41.78535,-111.64221
"Chinese Connection","China Cave Main > China Wall > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/113322756/chinese-connection,3.0,-1,Sport,5.13c/d,1,80,41.78535,-111.64221
Tweak,"China Cave Main > China Wall > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/108222223/tweak,4.0,-1,Sport,5.13d,1,60,41.78535,-111.64221
Slugfest,"China Cave Main > China Wall > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/109361319/slugfest,4.0,-1,Sport,5.13d,1,60,41.78535,-111.64221
Blackout,"China Cave Main > China Wall > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/110033753/blackout,4.0,-1,Sport,5.13d,1,80,41.78535,-111.64221
"lost for words","China Cave Main > China Wall > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/118647832/lost-for-words,3.0,-1,Sport,5.13d,1,60,41.78535,-111.64221
"Fight Club","China Cave Main > China Wall > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/121396011/fight-club,4.0,-1,Sport,5.13d,1,60,41.78535,-111.64221
"Still Too Weak","China Cave Main > China Wall > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/120577448/still-too-weak,3.5,-1,Sport,5.14a,1,70,41.78535,-111.64221
"Super Weak","China Cave Main > China Wall > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/122872147/super-weak,3.0,-1,Sport,5.14a,1,,41.78535,-111.64221
"Super Tweak","China Cave Main > China Wall > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/110033749/super-tweak,4.0,-1,Sport,5.14b,1,80,41.78535,-111.64221
"Revenge of Spackle Monkey","Hardware Wall > Left Hand Fork > Blacksmith Fork Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107815243/revenge-of-spackle-monkey,3.3,-1,Sport,5.13c,1,,41.66711,-111.62642
Sandwich,"Hardware Wall > Left Hand Fork > Blacksmith Fork Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/119408679/sandwich,3.0,-1,Sport,5.13d,1,110,41.66711,-111.62642
"Green Bawse","Blacksmith Left > Blacksmith Wall > Left Hand Fork > Blacksmith Fork Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107823258/green-bawse,4.0,-1,Sport,5.13c,1,,41.63133,-111.70745
"Random RX","Choss Cave > Mill Canyon > Echo Canyon > Wasatch Back > Wasatch Range > Utah",https://www.mountainproject.com/route/107859221/random-rx,3.0,-1,Sport,5.13c,1,,41.00191,-111.40608
"Infinite Choss (Link Up)","Choss Cave > Mill Canyon > Echo Canyon > Wasatch Back > Wasatch Range > Utah",https://www.mountainproject.com/route/111885721/infinite-choss-link-up,3.0,-1,Sport,5.13c,1,60,41.00191,-111.40608
"Safe Sport (link-up)","North Narrows > Upper Narrows > Narrows > South Willow Canyon > Stansbury Mountains > West Desert > Utah",https://www.mountainproject.com/route/114939800/safe-sport-link-up,3.0,-1,Sport,5.13c,1,70,40.4916,-112.59539
"The Big Smile","South Narrows > Upper Narrows > Narrows > South Willow Canyon > Stansbury Mountains > West Desert > Utah",https://www.mountainproject.com/route/105742196/the-big-smile,4.0,-1,Sport,5.14a,1,,40.49128,-112.59538
"All Around Routine","Shadow Buttress > Ibex > West Desert > Utah",https://www.mountainproject.com/route/106121105/all-around-routine,3.7,-1,Sport,5.14a,3,300,38.9922,-113.3894
"Blood Meridian","Snakeskin Buttress > Ibex > West Desert > Utah",https://www.mountainproject.com/route/107532557/blood-meridian,3.8,-1,Sport,5.13c,1,90,38.98931,-113.39021
"Cobble Killer","Cobble Roof > Box Canyon > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/115192317/cobble-killer,3.7,-1,Sport,5.13c,1,,39.55582,-111.67547
"Body Dump","Cobble Roof > Box Canyon > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/122796349/body-dump,3.0,-1,Sport,5.13c,1,,39.55582,-111.67547
"The Only Religion","The Arch > Box Canyon > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/110879286/the-only-religion,2.0,-1,Sport,5.13c,1,60,39.55627,-111.67596
Rupture,"The Hole > Box Canyon > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/110946559/rupture,2.0,-1,Sport,5.13c,1,40,39.55684,-111.67599
Freedom,"The Hole > Box Canyon > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/110946562/freedom,2.0,-1,Sport,5.13d,1,50,39.55684,-111.67599
Hammerhead,"The Compound > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/109063554/hammerhead,3.8,-1,Sport,5.13c,1,60,39.56843,-111.688
TSS,"The Compound > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/114576154/tss,3.0,-1,Sport,5.13c,1,60,39.56843,-111.688
"Fat Lady","The Compound > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/124794181/fat-lady,3.0,-1,Sport,5.13c,1,,39.56843,-111.688
"Cyanide Suicide","The Compound > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/110744072/cyanide-suicide,-1.0,-1,Sport,5.13+,1,,39.56843,-111.688
"Close Quarters Combat","The Compound > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/110744092/close-quarters-combat,4.0,-1,Sport,5.13+,1,,39.56843,-111.688
SST,"The Compound > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/114576135/sst,3.3,-1,Sport,5.13d,1,60,39.56843,-111.688
"Ben Sent","The Compound > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/108135448/ben-sent,3.0,-1,Sport,5.14a,1,,39.56843,-111.688
Cannonball,"The Compound > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/113635004/cannonball,2.0,-1,Sport,5.14a/b,1,50,39.56843,-111.688
"Holy Dances","The Hot Zone > Middle Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/124530940/holy-dances,3.0,-1,Sport,5.14a/b,1,90,39.55807,-111.69057
Arabesque,"The Hot Zone > Middle Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/124530968/arabesque,3.0,-1,Sport,5.14a/b,1,90,39.55807,-111.69057
"Toxic Turkey","The Pipe Dream > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/105978386/toxic-turkey,3.3,-1,Sport,5.13c,1,100,39.56569,-111.69639
"The Great Feast","The Pipe Dream > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/106011671/the-great-feast,3.8,-1,Sport,5.13c,1,95,39.56569,-111.69639
"Don't Mess With Texas","The Pipe Dream > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/107727390/dont-mess-with-texas,3.6,-1,Sport,5.13c,1,,39.56569,-111.69639
"Long Present","The Pipe Dream > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/107727417/long-present,2.0,-1,Sport,5.13c,1,,39.56569,-111.69639
"Wyoming Sheep Shagger","The Pipe Dream > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/106474865/wyoming-sheep-shagger,4.0,-1,Sport,5.13d,1,50,39.56569,-111.69639
"Whole Shot","The Pipe Dream > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/108135484/whole-shot,3.5,-1,Sport,5.13d,1,,39.56569,-111.69639
"Ego Boost","The Pipe Dream > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/108139805/ego-boost,4.0,-1,Sport,5.13d,1,,39.56569,-111.69639
"Mexican Rodeo","The Pipe Dream > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/108139811/mexican-rodeo,4.0,-1,Sport,5.13d,1,,39.56569,-111.69639
Millennium,"The Pipe Dream > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/107962420/millennium,3.7,-1,Sport,5.14a,1,80,39.56569,-111.69639
"Mutton Bustin","The Pipe Dream > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/108139820/mutton-bustin,4.0,-1,Sport,5.14a,1,,39.56569,-111.69639
PipeDream,"The Pipe Dream > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/108139824/pipedream,4.0,-1,Sport,5.14a,1,,39.56569,-111.69639
T-Rex,"The Pipe Dream > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/108139829/t-rex,4.0,-1,Sport,5.14a,1,,39.56569,-111.69639
Eulogy,"The Pipe Dream > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/108139833/eulogy,3.0,-1,Sport,5.14a,1,120,39.56569,-111.69639
"Infinite Jest","The Pipe Dream > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/115134554/infinite-jest,3.0,-1,Sport,5.14c,1,100,39.56569,-111.69639
"Divine Jest","The Pipe Dream > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/115134622/divine-jest,4.0,-1,Sport,5.14c,1,100,39.56569,-111.69639
"Killing Zone","Boulder Canyon > Spring Canyon > Central Utah > Utah",https://www.mountainproject.com/route/124404712/killing-zone,4.0,-1,Sport,5.13c,1,65,39.70087,-110.91981
"The Flying Dragon","Turtle Wall > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/106709749/the-flying-dragon,3.2,-1,Sport,5.13c,1,55,37.1498,-113.61204
Golden,"The Cathedral > Welcome Springs > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/108829815/golden,4.0,-1,Sport,5.14b,1,140,37.10116,-113.89875
"Huckin' for Gold","The Cathedral > Welcome Springs > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/123944897/huckin-for-gold,4.0,-1,Sport,5.14b,1,135,37.10116,-113.89875
"Golden Direct","The Cathedral > Welcome Springs > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/108829823/golden-direct,4.0,-1,Sport,5.14b/c,1,135,37.10116,-113.89875
"Solid Gold","The Cathedral > Welcome Springs > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/108829841/solid-gold,4.0,-1,Sport,5.14c,1,135,37.10116,-113.89875
Treebeard,"The Wailing Wall > Welcome Springs > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/112475493/treebeard,3.6,-1,Sport,5.13c,1,60,37.10106,-113.89944
"The Cross","The Wailing Wall > Welcome Springs > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/122261053/the-cross,3.0,-1,Sport,5.13c,1,50,37.10106,-113.89944
"The Re-Up","The Wailing Wall > Welcome Springs > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/122734449/the-re-up,4.0,-1,Sport,5.14d,1,75,37.10106,-113.89944
"Breakin' the Law","Black and Tan > Woodbury Road Crags > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/108554394/breakin-the-law,3.3,-1,Sport,5.14b,1,60,37.0175,-113.8518
"Old World Lullaby","Black and Tan > Woodbury Road Crags > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/120379694/old-world-lullaby,4.0,-1,Sport,5.14b,1,60,37.0175,-113.8518
Nintendo,"Gorilla Cliffs > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/109583699/nintendo,3.0,-1,Sport,5.13c,1,65,37.06942,-113.82899
"The Present","Gorilla Cliffs > Utah Hills > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/108564329/the-present,4.0,-1,Sport,5.14a,1,25,37.06942,-113.82899
"Rick Ross","Hurricave > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/118357136/rick-ross,3.2,-1,Sport,5.13c,1,,37.11795,-113.30549
"Curious George","Hurricave > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/120206923/curious-george,2.0,-1,Sport,5.13c,1,,37.11795,-113.30549
"Inner Worlds","Hurricave > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/121532479/inner-worlds,3.0,-1,Sport,5.13c,1,,37.11795,-113.30549
"Joe Blow","Hurricave > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/121807327/joe-blow,2.5,-1,Sport,5.13c/d,1,85,37.11795,-113.30549
"Killer Bees","Hurricave > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/119808694/killer-bees,3.5,-1,Sport,5.13d,1,,37.11795,-113.30549
"Outer World","Hurricave > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/123578959/outer-world,3.0,-1,Sport,5.13d,1,,37.11795,-113.30549
"The Double Rainbow","Hurricave > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/123919801/the-double-rainbow,1.0,-1,Sport,5.13d,1,,37.11795,-113.30549
"Black Ball","Hurricave > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/118739055/black-ball,3.0,-1,Sport,5.14a,1,50,37.11795,-113.30549
"The Rainbow","Hurricave > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/121652208/the-rainbow,3.0,-1,Sport,5.14a,1,,37.11795,-113.30549
"Biz Markie","Hurricave > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/123623343/biz-markie,2.0,-1,Sport,5.14a,1,,37.11795,-113.30549
"Peregrination (Visitor Q)","Hurricave > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/120063597/peregrination-visitor-q,4.0,-1,Sport,5.14b,1,100,37.11795,-113.30549
86'd,"Hurricave > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/120178283/86d,3.0,-1,Sport,5.14b,1,100,37.11795,-113.30549
"Killer Z","Hurricave > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/121781904/killer-z,2.0,-1,Sport,5.14b,1,,37.11795,-113.30549
"Rick Ross Direct","Hurricave > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/123468593/rick-ross-direct,3.0,-1,Sport,5.14b,1,,37.11795,-113.30549
"Flight of the Conchords","Hurricave > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/123569791/flight-of-the-conchords,3.0,-1,Sport,5.14c,1,,37.11795,-113.30549
"Life of Villains","Hurricave > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/122734503/life-of-villains,4.0,-1,Sport,5.14d,1,100,37.11795,-113.30549
"Shout Out a Doubt","The Blank Cave > Sunset Alley > Beaver Dam Road > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/114406547/shout-out-a-doubt,3.4,-1,Sport,5.13c,1,100,37.13401,-113.84451
"Tiger Blood","The Blank Cave > Sunset Alley > Beaver Dam Road > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/114406525/tiger-blood,4.0,-1,Sport,5.14b,1,100,37.13401,-113.84451
"Surprise surprise","The Principality > Brian Head > Southwest Utah > Utah",https://www.mountainproject.com/route/107864537/surprise-surprise,3.0,-1,Sport,5.13d,1,55,37.7,-112.6923
