Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Cause for Alarm","Tower One > Hellgate Cliffs > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106001521/cause-for-alarm,2.8,-1,Sport,5.10b,1,100,40.59015,-111.64812
"The Big Chill","Tower Two > Hellgate Cliffs > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105846903/the-big-chill,2.3,-1,Sport,5.10b,1,80,40.59036,-111.64841
"Radiation Babies","Tower Two > Hellgate Cliffs > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106020496/radiation-babies,2.4,-1,Sport,5.10,1,80,40.59036,-111.64841
"Babylon's Burning","The Clamshell > East Hellgate > Hellgate Cliffs > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/117291006/babylons-burning,2.0,-1,Sport,5.10a,1,90,40.59043,-111.64567
"New Left","The Clamshell > East Hellgate > Hellgate Cliffs > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/123113653/new-left,2.0,-1,Sport,5.10a,1,75,40.59043,-111.64567
"A Cloud In The Sky","The Clamshell > East Hellgate > Hellgate Cliffs > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107666139/a-cloud-in-the-sky,2.7,-1,Sport,5.10a,1,100,40.59043,-111.64567
"New Right","The Clamshell > East Hellgate > Hellgate Cliffs > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/123113724/new-right,1.0,-1,Sport,5.10a/b,1,75,40.59043,-111.64567
"Culture Shock","Goatland Wall > East Hellgate > Hellgate Cliffs > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106020509/culture-shock,1.1,-1,Sport,5.10a/b,2,60,40.59033,-111.64526
"Hot  Pockets","Goatland Wall > East Hellgate > Hellgate Cliffs > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106020349/hot-pockets,2.9,-1,Sport,5.10b,1,75,40.59033,-111.64526
"Hell Fire","Goatland Wall > East Hellgate > Hellgate Cliffs > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106020370/hell-fire,2.5,-1,Sport,5.10b,1,85,40.59033,-111.64526
"Pocket City","Goat Gully Wall > East Hellgate > Hellgate Cliffs > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106025450/pocket-city,2.7,-1,Sport,5.10a,1,45,40.59012,-111.64445
"Pocket Change","Goat Gully Wall > East Hellgate > Hellgate Cliffs > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/124896790/pocket-change,2.0,-1,Sport,5.10-,1,50,40.59012,-111.64445
"Pocket Pumper","Goat Gully Wall > East Hellgate > Hellgate Cliffs > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106020431/pocket-pumper,2.5,-1,Sport,5.10,1,45,40.59012,-111.64445
Antidote,"The Melting Mud Wall > East Hellgate > Hellgate Cliffs > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106020326/antidote,2.8,-1,Sport,5.10a,1,80,40.58991,-111.64385
"Dayglow Abortions","The Melting Mud Wall > East Hellgate > Hellgate Cliffs > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106020481/dayglow-abortions,2.2,-1,Sport,5.10a,1,50,40.58991,-111.64385
"Pogo Punk","The Melting Mud Wall > East Hellgate > Hellgate Cliffs > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106271718/pogo-punk,1.3,-1,Sport,5.10-,1,50,40.58991,-111.64385
"Repeat and Offend","The Melting Mud Wall > East Hellgate > Hellgate Cliffs > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106020410/repeat-and-offend,2.7,-1,Sport,5.10b,1,70,40.58991,-111.64385
"Devils Advocate on Crack","Melting Mud West > East Hellgate > Hellgate Cliffs > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106233315/devils-advocate-on-crack,2.7,-1,"Sport, Alpine",5.10a,1,105,40.57216,-111.77421
"Rasta Pocket","Melting Mud West > East Hellgate > Hellgate Cliffs > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106216462/rasta-pocket,2.0,-1,"Sport, Alpine",5.10-,1,70,40.57216,-111.77421
"Alcohol Rub Out","Melting Mud West > East Hellgate > Hellgate Cliffs > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106211332/alcohol-rub-out,2.4,-1,"Sport, Alpine",5.10b,1,80,40.57216,-111.77421
"Stuck a Flute in My","Coal Pit Buttress > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105741824/stuck-a-flute-in-my,3.0,-1,Sport,5.10,1,120,40.5685,-111.73617
"Stick Man","Coal Pit Buttress > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106031834/stick-man,2.0,-1,Sport,5.10,1,70,40.5685,-111.73617
"Cordillera Blanca","Peruvian Buttress > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105741809/cordillera-blanca,1.0,-1,Sport,"5.10 R",2,300,40.5727,-111.777
"The Wine Drip","Purple Wall > Maybird Slide Area > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105984609/the-wine-drip,2.3,-1,Sport,5.10a,1,35,40.5752,-111.7082
"Purple Pumper","Purple Wall > Maybird Slide Area > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105985721/purple-pumper,2.6,-1,Sport,5.10a,1,50,40.5752,-111.7082
"Purple Gurpel","Purple Wall > Maybird Slide Area > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105985733/purple-gurpel,1.6,-1,Sport,5.10a,1,45,40.5752,-111.7082
"Collie Buddz","Purple Wall > Maybird Slide Area > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106041617/collie-buddz,1.6,-1,Sport,5.10a,1,55,40.5752,-111.7082
"Mad Swiller","Purple Wall > Maybird Slide Area > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105984614/mad-swiller,2.3,-1,Sport,5.10b,1,35,40.5752,-111.7082
"Gas Stoned","Purple Wall > Maybird Slide Area > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106033506/gas-stoned,1.4,-1,Sport,5.10b/c,1,40,40.5752,-111.7082
Declawed,"Maybird East Side > Maybird Slide Area > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106021663/declawed,1.3,-1,Sport,5.10a,1,80,40.5754,-111.7083
"Cross Words","The Puzzle > Maybird Slide Area > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106185256/cross-words,3.0,-1,Sport,5.10a,1,80,40.5754,-111.7083
"Bush Bullshit","Devil's Castle > Albion Basin > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106023984/bush-bullshit,2.4,-1,"Sport, Alpine",5.10a,1,45,40.56562,-111.61357
"The Devil Made Me Do It","Devil's Castle > Albion Basin > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/119422556/the-devil-made-me-do-it,1.5,-1,"Sport, Alpine",5.10a/b,3,250,40.56562,-111.61357
"Green Buddy","Green Stash Wall > Cecret Lake > Albion Basin > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105990007/green-buddy,1.8,-1,Sport,5.10a,1,60,40.5699,-111.62454
"Reefer Madness","Green Stash Wall > Cecret Lake > Albion Basin > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105990019/reefer-madness,1.7,-1,Sport,5.10a,1,70,40.5699,-111.62454
"The Kind","Green Stash Wall > Cecret Lake > Albion Basin > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105990027/the-kind,2.9,-1,Sport,5.10a,1,99,40.5699,-111.62454
"Cough Your Off","Green Stash Wall > Cecret Lake > Albion Basin > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105990023/cough-your-off,2.8,-1,Sport,5.10a/b,1,90,40.5699,-111.62454
POLITRICS,"Creekside Wall > Cecret Lake > Albion Basin > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106003187/politrics,2.1,-1,Sport,5.10-,1,60,40.57081,-111.62108
"The Undersir Abules","Creekside Wall > Cecret Lake > Albion Basin > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105990038/the-undersir-abules,2.0,-1,Sport,5.10b,1,70,40.57081,-111.62108
"Cardinal Sin","Creekside Wall > Cecret Lake > Albion Basin > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105998254/cardinal-sin,2.3,-1,Sport,5.10,1,65,40.57081,-111.62108
"Girls on Film","Creekside Wall > Cecret Lake > Albion Basin > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105998277/girls-on-film,2.6,-1,Sport,5.10b/c,1,70,40.57081,-111.62108
"Junk Head","Creekside Wall > Cecret Lake > Albion Basin > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105998282/junk-head,2.4,-1,Sport,5.10b/c,1,65,40.57081,-111.62108
"The Virus","Whipper Wall > Cecret Lake > Albion Basin > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106002633/the-virus,2.4,-1,Sport,5.10-,1,45,40.57081,-111.62176
"Dog Farts","Stinky Stash Wall > Cecret Lake > Albion Basin > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106001877/dog-farts,2.0,-1,Sport,5.10a,1,35,40.56958,-111.62556
"Skunk Weed","Stinky Stash Wall > Cecret Lake > Albion Basin > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106001883/skunk-weed,2.0,-1,Sport,5.10a/b,1,35,40.56958,-111.62556
"Chronic Crimp","Cecret Stash > Cecret Lake > Albion Basin > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106003126/chronic-crimp,1.4,-1,Sport,5.10a,1,60,40.5691,-111.62648
"Puff Puff Pass","Cecret Stash > Cecret Lake > Albion Basin > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106003140/puff-puff-pass,1.9,-1,Sport,5.10a,1,55,40.5691,-111.62648
"Bong Water Drip","Cecret Stash > Cecret Lake > Albion Basin > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106003153/bong-water-drip,2.8,-1,Sport,5.10b,1,65,40.5691,-111.62648
"The Wisp","Cecret Stash > Cecret Lake > Albion Basin > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/113449334/the-wisp,2.2,-1,Sport,5.10,1,,40.5691,-111.62648
"Rings of Saturn","Cosmic Web Wall > Albion Basin > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105999940/rings-of-saturn,2.0,-1,Sport,5.10-,1,50,40.57792,-111.6194
"Cosmic Web","Cosmic Web Wall > Albion Basin > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105999923/cosmic-web,2.6,-1,Sport,5.10b,1,50,40.57792,-111.6194
"Freedom Fighter","Freedom Wall > Lisa Falls > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740321/freedom-fighter,1.6,-1,Sport,5.10b,1,50,40.57446,-111.72727
"Kiss Me Kate","Freedom Wall > Lisa Falls > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740699/kiss-me-kate,1.7,-1,Sport,5.10b,1,60,40.57446,-111.72727
"Under the Skirt and Clip The Bush","Lisa Falls Buttress > Lisa Falls > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740492/under-the-skirt-and-clip-the-bush,1.9,-1,Sport,5.10b,2,120,40.57278,-111.72656
"Sweep Left","Lisa Falls Buttress > Lisa Falls > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740474/sweep-left,1.8,-1,"Sport, TR",5.10,1,80,40.57278,-111.72656
"The Creeper","Lisa Falls West > Lisa Falls > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105988607/the-creeper,2.1,-1,Sport,5.10a,1,80,40.5748,-111.728
"Top It Off","Lisa Falls West > Lisa Falls > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105988576/top-it-off,2.0,-1,Sport,5.10b,2,120,40.5748,-111.728
Knobcheese,"Schoolroom Area > Gate Buttress > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/120771871/knobcheese,2.5,-1,Sport,5.10b/c,1,70,40.5733,-111.754
Watergate,"Beckey's Wall Area > Gate Buttress > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/117837584/watergate,2.5,-1,Sport,"5.10a R",1,110,40.5729,-111.7529
"Shaken Climber Syndrome","Beckey's Wall Area > Gate Buttress > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106873110/shaken-climber-syndrome,2.4,-1,Sport,"5.10 PG13",1,120,40.5729,-111.7529
"Involuntary Commitment","Commitment Buttress > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/108349473/involuntary-commitment,2.0,-1,Sport,5.10,1,60,40.5678,-111.7341
"Commitment Issues","Commitment Buttress > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/108349508/commitment-issues,2.0,-1,Sport,5.10,1,60,40.5678,-111.7341
"Maid In America","Industrial Wall > Coalpit Gulch > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740456/maid-in-america,2.1,-1,"Sport, TR",5.10b,1,80,40.567,-111.73761
"Hidden Agenda","Industrial Wall > Coalpit Gulch > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740843/hidden-agenda,2.6,-1,Sport,5.10b,1,80,40.567,-111.73761
"Ignominious Demise","Industrial Wall > Coalpit Gulch > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105844890/ignominious-demise,3.1,-1,Sport,5.10b,1,70,40.567,-111.73761
"Union Dues","Industrial Wall > Coalpit Gulch > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105844894/union-dues,3.4,-1,Sport,5.10b,1,70,40.567,-111.73761
"Delta Y","Glass Ocean and Environs > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105739937/delta-y,1.4,-1,"Sport, TR",5.10a,1,30,40.61981,-111.74575
Witchhunt,"Salt Lake Slips > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105739913/witchhunt,2.5,-1,Sport,5.10a,1,40,40.6226,-111.748
Nosferatu,"Salt Lake Slips > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106067877/nosferatu,2.1,-1,Sport,5.10a,1,50,40.6226,-111.748
"Salem's Lot","Salt Lake Slips > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740135/salems-lot,2.5,-1,"Sport, TR",5.10b,1,60,40.6226,-111.748
Retrobution,"JHCOB Wall > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105741077/retrobution,2.1,-1,Sport,5.10a,2,180,40.62108,-111.74946
"Standard Deviation","JHCOB Wall > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/114417869/standard-deviation,2.4,-1,Sport,5.10a,1,90,40.62108,-111.74946
"Painting by Numbers","Art Major Wall > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/112176823/painting-by-numbers,1.3,-1,Sport,5.10a,1,45,40.6237,-111.771
"Parallel Universe","Creekside Crag > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/113319712/parallel-universe,2.5,-1,Sport,5.10b,1,70,40.62208,-111.74928
"Dream Slate","Narcolepsy Area > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740204/dream-slate,3.0,-1,Sport,5.10a,1,70,40.6214,-111.7472
cTr,"North and West Faces > Challenge Buttress > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105980558/ctr,3.0,-1,Sport,5.10b,1,90,40.62207,-111.74571
"Better than Bitter","North and West Faces > Challenge Buttress > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105741473/better-than-bitter,3.1,-1,Sport,5.10b/c,1,80,40.62207,-111.74571
"Chambered Nautilus","East Face > Challenge Buttress > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740234/chambered-nautilus,2.8,-1,Sport,5.10a,1,70,40.62202,-111.74528
"Spring into Action","Dark Star Gully > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105742001/spring-into-action,1.1,-1,Sport,5.10b,1,30,40.62348,-111.74585
"Sting, The","Shady Lane > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740357/sting-the,2.3,-1,Sport,5.10a,1,60,40.6193,-111.789
"The Liberator","Liberator Ridge > Gully of Higher Education Area > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/113333296/the-liberator,2.4,-1,Sport,5.10a,1,60,40.62933,-111.74137
"Lower Education","Lower Education Ridge > Gully of Higher Education Area > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740666/lower-education,2.3,-1,Sport,5.10b,1,50,40.62986,-111.74082
"Big Man On Campus","Higher Education Ridge, West Face > Gully of Higher Education Area > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740306/big-man-on-campus,1.9,-1,Sport,5.10a,1,40,40.63012,-111.74032
"Frat Boy","Higher Education Ridge, West Face > Gully of Higher Education Area > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/113244524/frat-boy,2.2,-1,Sport,5.10a,1,80,40.63012,-111.74032
"The Penguin","The Penguin > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107528649/the-penguin,3.1,-1,Sport,5.10a,1,40,40.63608,-111.7316
"Earth Crisis","Resurrection > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740912/earth-crisis,2.7,-1,"Sport, TR",5.10b,1,60,40.6193,-111.789
"Angle of Repose","The Millstone > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105829956/angle-of-repose,2.4,-1,Sport,5.10a,1,60,40.62738,-111.71719
"Tie Die","The Millstone > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105829852/tie-die,1.5,-1,Sport,5.10b,1,45,40.62738,-111.71719
"Water Crest","Tree Trimmer Wall > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740171/water-crest,1.9,-1,"Sport, TR",5.10b,1,80,40.6193,-111.789
"The Sands of Time","Mule Hollow Wall > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106563428/the-sands-of-time,3.2,-1,Sport,5.10a,1,90,40.63207,-111.75115
"Rager's Edge","Redrum > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106519202/ragers-edge,2.0,-1,Sport,5.10b,1,90,40.61958,-111.74472
"Cleanse, Fold, and Manipulate","Tear Garden > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740315/cleanse-fold-and-manipulate,2.7,-1,Sport,5.10a,1,90,40.63617,-111.73166
"Feels Like the First Time","Tear Garden > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740318/feels-like-the-first-time,2.6,-1,Sport,5.10a,1,90,40.63617,-111.73166
"Edgie Wedgie","The Wedge > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105741743/edgie-wedgie,2.0,-1,Sport,5.10b,1,,40.6193,-111.789
"Brad's Bane","Strone Crag > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/116675828/brads-bane,2.0,-1,Sport,5.10a/b,1,100,40.6214,-111.7461
"The Edible","Aguaworld > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/123652066/the-edible,2.0,-1,Sport,5.10a,1,85,40.6215,-111.7768
"Retro'd Four Twenty","Aguaworld > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/118781121/retrod-four-twenty,2.1,-1,Sport,5.10b,1,80,40.6215,-111.7768
"OG Kush","Aguaworld > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/123652097/og-kush,2.0,-1,Sport,5.10b,1,80,40.6215,-111.7768
"Lying Crack","Powder Ridge Wall > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105945925/lying-crack,2.3,-1,"Sport, TR",5.10a,1,50,40.6152,-111.78
"Blood and Chalk","Powder Ridge Wall > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105945938/blood-and-chalk,2.3,-1,"Sport, TR",5.10b,1,45,40.6152,-111.78
"Gad Chutes","Powder Ridge Wall > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106009654/gad-chutes,2.1,-1,Sport,5.10,1,60,40.6152,-111.78
"The Burnt","The Burnt Wall > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105988881/the-burnt,2.6,-1,Sport,5.10a,1,50,40.63995,-111.69463
"Battalion of Saints","Battalion of Saints Wall > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105989011/battalion-of-saints,3.0,-1,Sport,5.10a,1,60,40.63995,-111.69518
"Wrenched Ones","Wrenched Ones > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106009689/wrenched-ones,2.4,-1,Sport,5.10a/b,1,60,40.64014,-111.69545
"Chiricahua Gumption","Native American Crag > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106022880/chiricahua-gumption,1.7,-1,Sport,5.10a/b,2,110,40.6193,-111.789
"No Recess","Red Rock Wall > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106062161/no-recess,3.2,-1,Sport,5.10a,1,150,40.65369,-111.6527
"Don't Tell Paul","Red Rock Wall > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106252993/dont-tell-paul,1.0,-1,Sport,5.10a,1,40,40.65369,-111.6527
"God's WeedWacker","Red Rock Wall > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106062087/gods-weedwacker,2.8,-1,Sport,5.10b,1,55,40.65369,-111.6527
"Reverend Hilti's Bosch","Red Rock Wall > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106062123/reverend-hiltis-bosch,2.2,-1,Sport,5.10b,1,45,40.65369,-111.6527
"Satan's Snowblower","Red Rock Wall > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106062077/satans-snowblower,2.5,-1,Sport,5.10b/c,1,55,40.65369,-111.6527
"The Penthouse Pauper","Broads Fork > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/123276029/the-penthouse-pauper,1.8,-1,Sport,5.10-,1,55,40.63193,-111.72605
"Kid Gloves","Broads Fork > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106229165/kid-gloves,1.7,-1,Sport,5.10b,1,40,40.63193,-111.72605
Daisy,"Choss Garden > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106465068/daisy,2.2,-1,Sport,5.10,1,30,40.6341,-111.73328
"Unknown (aka Water Fest)","Water Crest Wall > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107609371/unknown-aka-water-fest,1.0,-1,Sport,5.10b,1,85,40.6193,-111.789
"The Fools Progress","Dark West Face > Back of Beyond > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107696757/the-fools-progress,3.1,-1,Sport,5.10a,1,180,40.61709,-111.75679
"Mud Head","Dark West Face > Back of Beyond > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107697304/mud-head,2.4,-1,Sport,5.10,1,60,40.61709,-111.75679
Katchina,"Dark West Face > Back of Beyond > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107697314/katchina,2.7,-1,Sport,5.10,1,60,40.61709,-111.75679
"Los Pantalones De Alex","East Face Slab > Back of Beyond > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107703428/los-pantalones-de-alex,2.5,-1,Sport,5.10a,1,60,40.61741,-111.75701
"Gomer Pile","S-Curve - The Pile > S-Curves > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740903/gomer-pile,1.8,-1,Sport,5.10a,1,60,40.63494,-111.72419
"Red Light District","S-Curve - Lower > S-Curves > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105739919/red-light-district,1.9,-1,Sport,5.10a,1,70,40.63387,-111.72201
"Melting Point","S-Curve - Lower > S-Curves > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740939/melting-point,2.3,-1,Sport,5.10b,1,90,40.63387,-111.72201
